美国 杀 中国 太 寻常 真心 女人 防身术 走出 国门,1.50229839138
花 钱 挺 傻,-1.23497829091
国家 出台 政策 有罪 立案 包庇 犯罪者 犯罪者 同罪,-1.28951533776
剧里 演技 超级 浮夸,1.75224781793
美国 警方 终于 人性化 说 死 家属 打预防针 估计 尸体 拿到 太平间 拖 太久,-5.38488019286
想 小丁 打大 前 身高体重 黑人 只能 小前 料,-1.85507129898
足协 罚 顶杆 头上 只好 套路 走到 黑,-4.47943634287
美国 牵制 棋子 上当 别瞎 叫唤,-0.67606602052
上港 输恒 典型 U23 失误 球,-1.10399725625
判 牢 里头 呆 好好 宣传 真 起到 警示 作用,2.82398031811
有钱 闲 目标 颓废 弄 弄,-3.09436604594
帘品 窗帘 行业 新 零售 领导品牌,4.1141330463
印度 吞并 锡金 吞并 不丹 时 藏 南 解决,3.16609851869
编剧 真的 没脑子 允悲,-1.95171663713
女 拽 doge,-0.390806085535
采访 女方 成 背锅侠 明明 没 做 摊手,-1.96898444367
骗子 集团 做 国贸 赚钱,0.495422067112
有钱 任性 没 花 操 哪门 心 吸点 顶顶顶 顶顶顶 顶顶,-1.17435410567
猴大 真 破产 皮带 卖 屁眼,3.77798135044
想 搞 点 明星效应 可惜 那块 料,-1.57439398103
头像 详细 说下,2.78795531683
法律 不当 中国 关注 事 国内外 媒体 华乔 华人 关注 中国 法律 请 笑话 自重 法律法规,8.04332043849
心疼 干 转 顶 收入 有空 心疼,-0.586262683629
没 管好 罪,-2.04063975039
事实 国内 媒体 独立 报道 负面新闻 自主权,1.76246314894
动机 消灭 意志,0.0490657554956
说话 没 说 美国 贪 决定性 因素 美国 中国 回复 原话 原因 中国 说 美国 毫无关系 道理,3.97046546249
自带 笑点 男人 允悲,1.9936892598
请问 季后赛 伦纳德 季后赛 数据 表现 灰熊 关键时刻 逆天,-1.32119854008
请 中国 压价 肯定 选 日本 极贱 国,6.15565810296
真假 话 说 理,-1.32943723525
官威 不小 笑哈哈,3.13280347451
心疼 顶 工资 说不定,-1.99068657431
瓦尔 加太美 男人 梦 中 情人,1.16434133739
搞 握手 藐视 裁判 挑战 裁判 权威 集体 单人 握手 性质,1.89712397221
草菅人命 恶警 挖出来 放过 恶畜 仁慈,-5.628837272
真心 记得 七龙珠 事件 前 热 搜 女方 名字 顶上 允悲 炒 cp 炒 挡 刀 允悲,-3.31848667851
炫富 完 挂失 法律,-3.83652135123
不当得利 刑事案件 警方 插手,-1.88285053186
官 中国 人脸,0.617631028377
台湾人 土鳖 成 笑话 掩耳盗铃 标志性 群体 前 台湾 算 台湾 原地踏步 可笑 手机 支付 大惊小怪 民族 资格 嘲笑,1.97957736513
超 好笑 暴露 年龄 剧,1.70689552389
广东 提 辣油 没 办法 好好看 球,0.213012501125
民进党 台独 国民党 不统 台独 台上 叫嚣 政治 利益 台湾 党 期待 台湾 搞 文化 独立 应 搞 民间 亲情 台湾 老百姓 体会 炎黄子孙 血浓于水 台湾 青年 朋友 大陆 发展,9.73047853227
不想 说 反正 跑 男 瞎 鹿晗 热巴 有没有 超越 友情 之外 感情 朋友 互动 挺 粉丝 骂 朋友 二哈 二哈 二哈 骂 难听 啧 日子 痛苦 方式 发泄 挖 鼻 挖 鼻,-1.44710400789
中国 社会 类似 人物 查,-0.163772660463
强奸 幼女 生殖器 表皮 接触 遂 女孩 处女膜 破裂 等于 没 强奸 更何况 强奸 未遂 情况 强奸 现有 情况 猥亵 立案 妥当,-14.004080928
帮 公司 挣 钱 公司 干嘛,-3.75866640673
祈祷 祈祷 希望 奇迹 蜡烛,4.49581511392
顺风 顺风 顺风 耶,5.31523042848
敛财 道 钻到 钱 眼里,-3.27525953172
也就是说 奔跑 配合 炒 cp 根本就是 自愿 咯 微笑 微笑 微笑,9.80658440202
人渣 低保 br 道 毁灭,0.669442727574
去年 女 干部 坐 橡皮船 视察 摆 拍用 警察 扶,-0.179906083183
家伙 奸臣 凶神恶煞 罚金 太 少 判 太 轻 知法犯法 执法犯法 罪加一等,-7.22312710645
美国政府 捉 贪官 福利 估计 钱 美国政府,-3.60176912534
坐 高铁 坐位,-2.34755542599
祝福 冰冰 李晨 鲜花,7.72377266883
想 说 经纪人 带 鹿晗 艺人 忙 对号入座,1.77235831056
犯错 不罚 姑息养奸 区别,-0.9241547222
中国足协 关门 滚蛋,-3.36307762237
富 二代 有钱 代表 年长 地位 手腕 人脉 看中 老 男人 有钱 脉,1.76268791506
启奏 王 场上 放屁 响 臭 判罚 王 曰 拖 出 午门 砍,-6.23202445721
古玉 玉 买 赔偿 行,-0.752105138157
外援 钱 足协 出 说 高水平 外援 压缩 国内 球员 空间 想 问 外援 外援 水平 关系,-5.35549418251
怀疑 李登辉 老婆,-0.863285587493
外国人 东西 就别 乱来 中国 开放性,1.08665297665
外交 斡旋 交涉 竭尽全力 世界 中国 仁至义尽 被迫 无奈 自卫 反击 胖 揍 周边 国家 地区 提防 估计 印度 时 骚扰 侵略 日本 钓鱼岛 越南 南海诸岛 台湾 独立,-1.53865094957
官 配 宇红 cp,1.55583416078
爬 窗户 doge,-1.92503306093
处罚 算 公道 放在 赛季 环境 处罚 偏轻 安抚 意味,1.41827806824
神探 尊重 司法 系统 地盘 混 游戏规则 更何况 神探 主办 案件 警方 只能 提供 意见 没法,-1.2506283501
不见 棺材 落泪,-2.0701849091
范小三 出轨 拍 武则天 oh my god 贵圈 好乱 悟空 转 前任 现任 拍电影 允悲,2.30077521727
普京 美国 美国 无能为力,1.8525798836
厕所 门 穷 狠 吃饭 喝水 主食 茶叶 饿 喝水 渴 只能 睡觉 doge,-10.1023029378
西班牙 土鳖 没见 中国 暴发户 欧元 特么 分期付款,3.82594026485
算 辛苦 行业 辛苦 群众 情 何以堪,-0.543716697559
长 不让 医院 钱 骗,-4.83864164068
小孩 不知 厉害 充能 短时间 喝,-2.42457432447
北京 拆穿 装 北京 ID 猴子 水军 死 猴子 全家 全 死光 全 死光 全 死光,0.728870537069
火箭 冤大头 保罗 垃圾股 快船 换 实用型 球员 赚 快船 阵容 位置 不弱 攻守 均衡 伤病 赛季 强 赢 勇士 难 西部 球队 没 骑士,8.97771906857
人民 服务 还给 他个 警告 吃 公饷 占 好人 位置 换人,-1.60640136408
辟谣 好好 辟谣 后边 带 依法严惩 恐吓 举报人 辟谣 麻烦 先 调查结果 公布出来 公布 恐吓 螺纹 私权 走狗,0.692317602824
美 甯 说 信 谈 谈恋爱 想 不想 告诉 哼哼 心 心,1.30675536895
笑 气 管制 起码 处方药 管理,-2.19049849961
小女孩 叛徒 没事,-1.92348888596
猪 out 猪 out,0.184889146065
心疼 出租车 坐不起 出门 共享 单车 摊手 摊手,-1.0044000873
敬业 辛苦 心 评论 醉 太辣 眼睛 微笑,2.0072762174
判 太 伤害 人民,-2.14511973099
后座 座 感觉 座 敞篷 样 笑 cry,1.50694408776
大连 度 出门 汗,-1.63789853031
皇马 回购 曼联 出价 赚 抬价 莫拉 特 走 估计 太 开心,2.36275076787
我国 战手 永无,0.502757920647
傻 B 不骗你 骗,-1.05680153542
私有制 自私 美国 口袋 里 钱 稍微 良心 罪犯 辩护 担任 公职 疑问,-3.0646488884
娘娘腔 挺 符合标准 标准 伪娘,-0.436468111008
没 看过 恶魔 电影 变态 永远 机会 死刑,-0.204526648466
宋钟基 第一印象 RM 里 宋 弟弟 结婚,4.16471766568
哪一天 坐 领导职务 三观 意识形态 想必 想打 那种,-0.59815740529
速度 吃饭 年龄 毛病,-1.95620304929
无聊 发 赶上 开学 小时 全程无 座 山东 西安 了不起 活动 站 大做文章 活动 承诺 肯定 兑现 诺言,1.0352190224
门 地方 门 污,-1.44692327789
握手 尊重 裁判 上港 球迷 中 超 裁判 值得尊重 楼上 上岗 球迷 帖子 上港 球迷 裁判 一条心,-0.02094207649
去年 三亚 奴 落水狗,-0.117655844677
刚 抗洪救灾 人员 座位 坐在 道 辛苦 可惜 发 faV 关心,-0.211521720187
鉴定 完 发表文章 有头没尾,-0.479894840203
停 法拉利 敢 拖走,-1.62058436253
人民警察 人民 帮 人民 破案,-1.58821156091
猜猜 老干部 疯狂,4.85468693805
监管 企业 捞钱,0.129055250355
脑 残粉 恶心 二哈 理智 追星,-3.62201758166
美国 FBI 电影 演 事情 真 TM 垃圾,-0.691443662639
支持 炒 CP 艺人 综艺节目 里 难免会 互动 特别 期 节目 摆明 CP 组队 完 节目 开心 开心 关 电视 意淫 铺天盖地 话题 玩命 炒 当事人 无奈,9.57456033439
说 yy 真的 没救,-1.31855759982
粉丝 影响 明星 私人生活 真的 恶心 乐意,-0.541210116299
更 事情 财政预算 中 花钱 各项 列出 轻重缓急 有限 经费 花 民生 地方 卢氏县 办公楼 越建越 阔绰 政府 威信 高,5.79178351773
没 代表 曼联 踢 比赛 一切都是 假 淡定,2.3150089673
国外 找 合 民俗,2.97913410288
警察 叔叔 恐怖,-3.28708637338
退休 老干部 在位 时 可想而知 干 坏事,-3.53681539929
资产 心疼 doge,-1.72958866877
警告 世人 陌生人 车 尸骨 全,-3.57751149037
场 过重 场 合适 说 处罚 乱世 重典 上港 闹 奥斯卡 闷 俱乐部 时间 出面 道歉 内部 处罚 千方百计 袒护 包庇 惹起 众怒 足协 下重 手 处罚 以正视听,-5.53481499854
芝麻 大官 官威 越,0.508639350874
先 看书 延边 去年 风格 为啥 打不 外援 打不上 u23 导致 按理说 体系 型 太 失常 思考,-1.75639064299
希望 美女 早日 走出 阴影 美好 阳光 做 自信 女人,11.585894965
行有行规 想 玩 无人机 守规矩,0.98451108776
ytz 艺人 粉丝 骂 亲妈 认 说话 水平 真的 犀利 圆滑 地位 实力 盖,2.60285102212
辣油 张 家养 布局 日杂 狗,2.29126013301
杨 老头 真 活 翁帆 忍耐,0.216647150594
哈哈哈 猴 傻 钱 亏 愉快 傻 猴子,2.05723686585
担心 三峡工程 担心 大桥 喷子 忧国忧民,-4.39981340615
强行 蹭 热点 宋慧乔 到达 现场,2.61592608923
炒 cp 节目组 搞 需要的话 强制 文化 斗来斗去 啥意思 无辜 艺人,-1.14038893669
杀人 罪 美国 真 特么 恶心,-3.46892046973
祝贺 小丁 加油,6.27400975806
抓 绑架 受害者,-4.18203079959
心疼 卧槽 赚 钱 心疼 屎 坐 高铁 委屈 坐 卧槽 允悲,-16.3825310624
困 台 统一,-1.12608261219
心情 特别 喜欢,2.76859515513
错 有钱 风景 有钱 存款 玩 玉,-1.26546951902
死刑 外国人 米国 特么 重视 狗屎 国家 少 妙 中国 真,0.750885607368
私下里 商量 台阶,-0.625448543185
恒大 板块 上海 大姨妈,1.8080509013
放 心 万达 破产 王思聪 财富,3.47548611649
明星 吸烟 说,0.043426717193
地球 权利 游戏 季节,0.35159658473
搞错 说 美国 香甜 中国 女 留学生,1.87927954165
中国足协 猴大 足协,-1.47309281031
上海 汉奸 就别 争 抗战 称为 上海 没 户籍 上海 民族 血统 文化 处于 多变 多元化 过程 中 三代 本地人 上海 这时候 争论 上海 汉奸,5.42286092919
媒体 水平 悲哀,-2.19402322071
剧本 演员 写 太 苛刻 挖 鼻,-1.39957487834
翁 小姐 买 垃圾股 退市 坑人 真 他妈的 缺德,-7.0342240129
孩子 不想 过早 孩子 感觉 法律 情感 说 孩子 父母 家人 家人 组团 参加 社交活动 吃 狗 粮 群众 见,4.74083716584
小姐姐 真的 希望 平安 回来,2.13690489588
支持 炒 cp 真的 别打我,2.3067401528
恒大 罚轻 恒 黑 跳,0.865271877824
种地 老大爷 岂 生活 地狱 之中,-0.501027795804
想 老 打不动 干 革命 工作 享享福,-0.0882452414933
上港 全队 穿 体恤 反正 处罚 处罚 队长 违规行为 反正 队长 背锅,3.22797075372
心理 学生 陪养 社会 危害 开除 社会 人才,-2.56380852338
货 外国 小报 记者,1.38559883701
评论 心寒 表白,-1.56157735724
公平理论 R 马 参加 握手 仪式 罚 恒大 对手 握手 没和 裁判 握手 岂 罚 半场,1.66215394874
地上 血 没 视频 看过,-1.33482555651
谢谢 作揖 作揖,2.9393605944
港 独 分子 违反 基本法 逍遥法外 港人治港 治 大陆 出手 歼灭 港 独 分子 香港回归 前所未有 民主 政治 权利 港 独 分子 提供 闹事 空间,-0.74458829897
神 评论 太,-0.568474218226
神经病 没 坐 坐 转过 车 辛苦 爸妈 年代 高铁 时间 心疼 心疼 心疼 爹妈,-9.45616755132
商业 社会 搓 腔 撕 价值 商业价值 字 钱 心知肚明 骗 骗 坑 完 坑 算计 算计 资本主义 丑恶嘴脸,-6.57967951894
编 人格 平等,0.413458473311
扒 扒 丛林 里 藏有 纸条,2.71425054485
暴露 FB1 远 美国 展现 历害 徒 虛名 没 我国 刑警 历害 放在 我国 案 早 破,1.97107020759
台词 写 赖 演员 即兴 发挥 鬼 费解 费解,-2.19340502315
内心 拒绝 笑 不语 笑 不语 笑 不语,3.97943584053
等于 数体 教,-0.565959630649
奥斯卡 更是 哭 晕 厕所 推 八场 早 开 任意球 使劲 踢,-7.07272117017
不莱梅 正确 选择 加油 太 开心,6.96123350122
精彩 程度 不减,1.99968561418
乱源 中国足协 清除 菜 蟑螂 中国 足球 希望,2.96385721924
真相 总归 真相 造谣 处到 惩处 公权力 任意 扣 造谣 帽子 打击 说 真相 更 严惩 社会 负面影响 更具 恶劣性,-2.65952904341
教训 教训 阿三 藏南 回来,-1.99722676704
未来 编 绩效 笑 不语,2.54142353429
恒大 全华班 战略 统治力 下降 一度 希望 球迷 感到 越加 失望 明年 联赛 下滑 观众 慢慢 流失 回到 送票 没,4.15664645364
日本 女儿 编 舔着 脸 报道 要脸,0.735449281323
说 不错 耶 羡慕 说话 特有 逻辑,4.75553049187
太 孤单 犯罪 理由,-2.48621290709
早就 爹娘 招,-0.962509735918
形象 事 有没有 办事 有没有 应有 态度 做错事 立正 受罚 做 就该 立正 表扬 扬正 邪,0.194250881328
xjbk 左转 送 太 开心 关心 听听 鹿晗 歌曲 太 开心,8.44473864491
预感 台湾 收复 人要 变,0.333033200931
中国 统计数据 真实,1.18372149592
CP 粉 鹿晗 发现 歌 听 问 CP 粉 不好 经济 不景气 唱 销量 怪 CP 粉 带走 流量 费解 费解,-0.225934155736
钱 解决 没错 买通 法官 落 不着,-4.02412310323
现有 成文法 除恶 举善 伸张正义 女孩 父亲 行使 自然法 匡扶 正义 捍卫 尊严,7.10238810039
罪犯 抓 承认 残忍 地被 分尸,-4.95757103533
长大 成 成年 国 足 国青 令人瞩目 成绩 国少 激动 成绩 开头 球队 荣誉 长大 成年组 国足 大染缸 里 无一幸免 夭折 时间推移 国青 成绩 国 少 成绩 赌 人品 女足 年龄段 队伍 个个 病入膏肓 有时候 小学 大学 大力推广 足球 担心 担心 成年组 国足患 癌症 学校 里 球队 传染 担心 中国 足球 业余 职业 藏污纳垢 地方 足球 改革 中国 足球 亚洲 位置 下降 中国 足球 成就 欧洲 南美 足球 各类 恶习 精通 有时候 真 希望 领导 别太 重视 足球 真 希望 玩意儿 自生自灭 中国 体育 里 癌变,17.5565667904
车主 罪犯 当初 确认 嫌疑 车辆 天才 抓住 罪犯 FBI 好像 电影 电视 里 差距 不小,-3.21863498648
政府 中国 人民 财富 无偿 送给 美国,6.14555939828
配合 炒 cp 节目组 估计 炒作 互动 走心 dw 瞎 bb 说 倒贴 看不懂 摊手 摊手 摊手,-1.34984122617
李登辉 自称 日本 老婆 真的 作 鬼子 慰安妇,-1.00962386474
这么久 案子 没 破 死 活 希望 好好 说 美帝 人民 犯罪行为 花样繁多,-3.43136830942
印度 想 报 仇 巴基斯坦 搞 想 中国 干,-3.25659535856
cba 何用 滚 nba 好好 呆 心,-2.25964545849
只手 肯定 捅 王小平 菊花 姿势 侮辱,-1.78444168388
喜欢 看新 题材 时播,3.19534620141
鹿哥 稳当 经纪人 放心 太 开心,5.89834528187
嫁 日本 女孩 修仙,2.33132392579
分期付款 巴萨 穷,0.172722287119
领导 赚钱 关系 基建 飞速发展 钞票 领导 升迁 关系,-0.066376022689
骑士 没 薪资 空间 超出 工资 帽 签 自由 球员 老将 底薪 中产 特例 新秀 合同 骑士 有钱 没用,5.75143508101
重点 鹿晗 工作室 配合 炒 cp 配合 天天 洗白 洗 洗 转过 头 咬 lh 承认 捆绑 上热 搜有 名气 回头 咬 lh 非 说 lh 倒贴 摊手 cpg 驴粪 理解 配合 设 傻白甜 内心 心机 婊 人品 艺人 好不好 混咯 摊手,-4.60964129562
背后 哪位 领导,0.436840921956
过活 球 时 球 踢 身上 有罚 停赛,-2.2468989472
变态 杀人狂 魔 抓回 公寓 玩 丧心病狂,-4.27919347109
来历 合法 收税,1.09883126184
超级 赞 wuli 经纪人 终于 不用 天天 看着 群 cp 狗 说 呦 真他妈 病 扬眉吐气 天,6.2696394066
秦 俊杰 李世民 微风 秦 俊杰 天下 长安 关注 秦哥 新剧 努力 演戏 敬业 忍心 任由 营销 号导 风向 秦 俊杰,14.7377674596
全 演员 变相 黑店 做广告 炒作 店名 记好 小心 上当,-2.16748145161
口里 比赛 观赏性 悬念 不罚 上港 攻击 收 全 干 说 威胁 恒大 上港 悬念,0.751147018239
真 他妈的 想 骂 猪 协 猪狗不如,-1.85690866349
家伙 智力 高 儿子 免费 治疗 残疾 不用 做事 牢 里 吃 免费 伙食,4.32798490869
生还 可能性 家人 带来 希望 希望 真的 活着,4.15112899082
尼玛 暴露 年纪,-5.02894061884
本来 炒作 撕,-3.40906056503
杨紫 不该 找 早晚 吃亏,1.49048619857
冤有头 债有主 小朋友 发泄 对象,-0.891506436969
执法 部门 包庇 希望,-1.07212971534
保安 胆小 估计 名 保安 饭碗 丢,-5.2816956863
案情 不知 追究,-2.15788685969
关注 鹿哥 作品 在意 绯闻,4.6019706768
白站 站 曝光率 人站 站 没什么 卵用,-1.18661716465
中国 警察 犯 渎职罪,-1.72678095452
天津泰达 FC 换 活法,0.177390385136
估计 带到 公寓 反抗 强奸 杀人 带到 野外 绑起来 折磨 吃软不吃硬 碰到 坏人 挣扎 杀人 章 不在 野外 支撑不了 办 案子 拖拖拉拉 早 死,-18.0070686211
想起 薄靳言 鲜花 食人魔 囚禁 重伤 后生 桥段,-0.504106282495
赞同 李昂 伊尔 马兹 处罚 辩证 观点 客观 说 郑智 重 同意 好像 没 说完 郑智 重 轻,5.14066164639
建议 收监 在家 舒服 专人 伺候,-0.19863513988
下半年 转战 明年 上榜 村村 盖 别墅 GDP 翻 番,3.21686658285
新东方 垃圾 学校,1.09070085893
球迷 森狗 给骗 建议 森狗 文章 生 孩子 没 屁眼,4.33707665129
不好意思 上场 明天 上给 暗杀,0.329652792424
猴子 自娱自乐 犯罪 人顶 包 干爹 照顾 不知羞耻 上港 郑智 握手 上港 球迷 足协 公正处理 此事 足协 态度 场 够 郑智 没 场 足协 猴子 干爹 丢 车保帅 人顶 包 幸免 更 可笑 处罚 方法 皮带 足 协定 基调 猴 大怕 郑智 裁判 裁判 公正 受不了 裁判 照顾 猴大 必杀技 郑智 裁判 助攻 点球 越位 进球 进 球 吹出来 猴儿 干爹 明 处罚 保驾护航 放心 猪 赢 比赛,10.4869270405
记住 世界 鬼 谢谢,2.86445283998
港 独 分子 真的 社会 败类 爱国 议员 爱国 中国香港 公民 爱国 剥夺 政治 权力,-2.46266357427
易岚 Elaine 允悲 允悲 猪 out,1.73854496507
受害人 生命权 罪犯 人权 TM 垃圾 法律 明明 手段 罪犯 交代 受害人 下落 程序 保障 罪犯 人权 任由 受害人 活活 饿死,-18.7908208631
直评 脑 残,-1.52606470415
鹿晗 路 好感 鹿晗 身份 代表 猪脑 黑心 脑 残 dw 粉 恶心 透 拜拜 戏 真多 操心,-1.87466095671
想 说 编 关 卵 事 白 百合 娘 姘头 交代 欺骗 那他 妈 干 急,-8.46985769911
天 法律 借钱 不受 法律 保护 中国 没 老赖,0.242634040155
美国 法律 确凿证据 前 公布 随便 抓捕 询问 效率 低 不明朗 法律 信条 错过 坏人 冤枉 好人,-1.4008174915
法律 本来 有钱人 工具 人渣 遭报应,-1.44240977217
明星 狗 仔 互利 合作 关系 明星 说 狗 仔 挖出 隐私 狗 仔 知名度 狗 仔 拍 报道 想 知名度 隐私 说 挖 隐私 红 退出 圈子 想要 明星 光鲜 想 不受 打扰 事实 想 踏进 演艺圈 时 明白,6.94128210879
反杀 苏菲 评论 三观 正,0.862701134962
家人 亲人 异性 朋友,3.52825602278
狗屁 希望 中国 青少年 足球 厉害 懂 为啥 成年 成 熊样,1.06332165952
当年 火箭 选秀 选中 盖伊 灰熊 交换 巴蒂尔 盖伊 灰熊 头牌 媒体 说法 盖伊 团队 型 球员 下坡路 辗转 不知 马刺 发挥 成 带来 体系 外 打法 不错 补强 替补 火力 强,20.637155696
骨龄 闭合 骨 线 闭合 记者 编辑 发稿 严肃 对得起 工资,1.21985286982
罪犯 杀 威胁 孩子 录 口供 警察 更该 杀,-6.97179186557
提高 效率 市场 整体 发展,3.11171856503
胡 尔克 打人 事件 掩盖 录像 人证 证据不足 不了了之 山哥 家人 垃圾 无耻 攻击 做 天 总有一天 跑不了,-2.31607726859
后座 本来 坐,-2.38331605778
禁赛 狠 屁 奥斯卡 闷 球员 恒大 羞辱 裁判 裁判 球员 羞辱 裁判 等于 罪犯 亲属 兢兢业业 人民警察 身上 泼 屎,-11.5388241822
三观 歪 一塌糊涂 同性恋 父母 娶 个女 女方 感受 公众 媒体 提高 姿势 水平,2.47998509045
台湾 教育 成功 台湾人 弄 井底之蛙,0.753010795808
哈哈哈 哈哈哈 哈哈哈 心疼 wuli 小爱,12.0199112097
改为 英国 干 恶性 杀人案 伤害 未成年人 一律 死刑 关押 执行 家庭财产 一律 没收 免得 行贿 非 免除 死刑 有期徒刑 减刑,-6.66519930979
中国足协 钱用 罚 裁判 执法 能力 行 足 打人 应从 组,-2.12916224557
辛苦 挣得 钱 够 挣,-3.86301197479
说 五月 初已 离校 现 无业 收入 点 愚蠢 网民 真 文章 评论,4.22478928939
盗取 钱财 处 有期徒刑,-1.39520439655
梅西 曼联 可能性 娘,0.396376110067
看不过去 节目 里 互动 一个巴掌拍不响 难不成 从头到尾 流量 巨星 p 说 假 摊手 节目 里 迪丽 热巴 巨星 q 巨星 哪门子 倒贴 家 巨星 火 骂 女方 评论 里 说 巨星 粉 没 骂 女方 狗 吐,3.54181500744
娘娘 狗 脑瘫,-0.515156038897
说 剪辑 牛 逼 剪成 男方 主动 抓住 把柄 说 男方 主动 小姐姐 错 exm 剪辑 组 锅 男方 背 男方 错 粉丝 一个劲 找 糖 吃 现实 里 缺爱 男方 微 博 真的 恶心,-7.4645026226
空头 造势 太 砖家 言论,-0.03729692495
开 网页 拉 系 李哲粒 扑街,-3.00029129095
混 小子 信口开河 没关系 大陆 会计 记账 子子孙孙 算账 别着急 时间 慢慢来 跑不掉,-2.2342190757
配合 配合 配合 乱说 嘴巴 上锁 酷,5.80907492774
拒不 交代 警察局 没 办法 饭桶,-2.24166477094
校长 教导 主任 肯定 干净 孩子 前程 做 噱头 畜生 做事 老百姓 傻子,-2.14807211301
集体 扣分 球员 停赛,0.162694400764
一指 飞机 猜 明星 嘻嘻 嘻嘻,1.41430820315
骂 创造 和谐社会 悲剧 发生,-2.85861629923
笑 cry FBI 态度 效率 美国 类 事情 丢 钱包 时有发生 FBI 算是 完 JB 蛋,-3.22609800466
父母 女儿 强奸 女儿 威胁 告诉 家长,-2.36983246484
房产 中介 本来 中国 吸血 毒虫 倒闭 活该 没 同情,-6.45697951694
闲 万恶 资本主义,-4.0712125668
货币制度 看作 房地产 金块 本位 制 嘏 币 成本 钱 人为 操纵 秘籍 电子货币 等于 人民币 电子货币 等于 人民币 电子货币 银行 账户 里 拥有 人民币 银行 嘏 账 水平 低,11.7359087387
矫情 真的 矫情 湖南 心疼 洪水 淹没 家园,-3.29895812469
错 高学历 渣,-3.17062662983
写字 难看 意见 老子 讨厌 读书 写字 意见,-9.31935390858
猴子 生殖器 外翻 公开 猪 交 流 配 瞧不起 猴子 表演 精彩 鄙视 当作 得逞,0.329879890708
年后 看吧 结论 尚早,-0.82458582359
查 查 准,0.431832605692
感觉 杨 天真 小姐姐 三观 超正,0.292949298063
新闻 中 重要讲话 指示 读者 总得 获取 咨询,5.26086932072
犯案 谎称 警察 警察 男 犯案 男 警察 女 犯案 女 说 警察 犯罪分子 犯罪分子 警察 警察 诬陷 太 倒 霉,-14.096808729
过劳死 睡觉 姚明 NBA 最累 球员,1.14103638667
喜欢 想 看一遍 太阳 后裔,2.63815607955
记得 看过 美国 电影 护士 救人 吃官司 事情 发生 欧美 估计 违法 中国 记者 褒扬 回头 中国 新闻界 在历史上 所作所为 真让人 啼笑皆非 本该 引领 社会 行业 扯 社会 后退,5.61368136008
低调 白头到老 分开 他么 尴尬 笑 cry,0.528584149762
